clan_1_id,clan_2_id,clan_1_points,clan_2_points,clan_winner
clan_31659,clan_16469,63,30,1
clan_1039,clan_38407,63,30,1
clan_39739,clan_33377,63,30,1
clan_38039,clan_19526,63,30,1
clan_39293,clan_15131,63,30,1
clan_42059,clan_44303,63,30,1
clan_37241,clan_7139,63,30,1
clan_12418,clan_11588,63,30,1
clan_10073,clan_2423,63,30,1
clan_10377,clan_10743,63,30,1
clan_48202,clan_38258,63,30,1
clan_22249,clan_21083,63,30,1
clan_45728,clan_28042,63,30,1
clan_10142,clan_37719,63,30,1
clan_22620,clan_42521,63,30,1
clan_29458,clan_15780,63,30,1
clan_15916,clan_29504,63,30,1
clan_2786,clan_13776,63,30,1
clan_46968,clan_45371,63,30,1
clan_11359,clan_12175,63,30,1
clan_33028,clan_20582,63,30,1
clan_39610,clan_110,63,30,1
clan_30361,clan_23594,63,30,1
clan_36226,clan_45088,63,30,1
clan_29544,clan_22995,63,30,1
clan_10079,clan_18050,63,30,1
clan_34578,clan_3995,63,30,1
clan_31745,clan_4706,63,30,1
clan_18511,clan_3835,63,30,1
clan_13637,clan_11900,63,31,1
clan_20212,clan_17638,63,31,1
clan_37564,clan_24834,63,31,1
clan_22477,clan_14695,63,31,1
clan_14072,clan_19138,63,32,1
clan_34792,clan_42001,63,32,1
clan_44193,clan_26097,63,32,1
clan_43609,clan_36888,63,32,1
clan_24128,clan_6153,63,32,1
clan_46566,clan_34824,63,32,1
clan_9034,clan_14319,63,32,1
clan_26736,clan_11966,63,32,1
clan_39374,clan_45830,63,32,1
clan_38178,clan_35196,63,32,1
clan_29494,clan_10974,63,32,1
clan_24992,clan_14018,63,32,1
clan_37077,clan_16745,63,32,1
clan_46845,clan_1697,63,32,1
clan_24738,clan_29113,63,32,1
clan_34567,clan_31501,63,32,1
clan_12983,clan_15866,63,32,1
clan_4529,clan_23257,63,32,1
clan_11533,clan_7199,63,32,1
clan_16060,clan_33245,63,32,1
clan_36918,clan_31921,63,32,1
clan_40321,clan_36283,63,32,1
clan_15350,clan_10307,63,33,1
clan_30906,clan_31560,63,33,1
clan_26743,clan_5001,63,33,1
clan_12644,clan_7381,63,33,1
clan_35525,clan_32838,63,33,1
clan_2885,clan_9246,63,33,1
clan_42870,clan_42448,63,33,1
clan_33018,clan_38064,63,33,1
clan_26552,clan_25334,63,33,1
clan_46242,clan_43321,63,33,1
clan_15315,clan_19989,63,33,1
clan_42279,clan_38189,63,33,1
clan_42256,clan_45543,63,33,1
clan_39747,clan_23779,63,33,1
clan_25295,clan_30481,63,33,1
clan_17073,clan_22511,63,33,1
clan_41433,clan_42586,63,33,1
clan_40206,clan_24361,63,33,1
clan_4591,clan_21347,63,33,1
clan_32606,clan_13070,63,33,1
clan_43998,clan_34797,63,33,1
clan_29270,clan_5084,63,33,1
clan_19666,clan_21116,63,33,1
clan_23463,clan_21294,63,33,1
clan_44787,clan_9086,63,33,1
clan_38861,clan_43551,63,33,1
clan_38047,clan_23030,63,33,1
clan_3126,clan_14741,63,33,1
clan_41092,clan_40534,63,33,1
clan_13037,clan_5187,63,33,1
clan_16014,clan_22640,63,33,1
clan_39585,clan_13407,63,33,1
clan_28898,clan_20176,63,33,1
clan_28542,clan_13388,63,33,1
clan_142,clan_45919,63,33,1
clan_1741,clan_47689,63,33,1
clan_46018,clan_48541,63,33,1
clan_37164,clan_18815,63,33,1
clan_35485,clan_15165,63,33,1
clan_32515,clan_20228,63,33,1
clan_22702,clan_23908,63,33,1
clan_10819,clan_31058,63,33,1
clan_26763,clan_6696,63,33,1
clan_9188,clan_26336,63,33,1
clan_17668,clan_29855,63,33,1
clan_38885,clan_810,63,33,1
clan_27161,clan_20998,63,33,1
clan_27360,clan_12984,63,33,1
clan_42617,clan_47308,63,33,1
clan_42267,clan_36986,63,33,1
clan_27489,clan_2364,63,33,1
clan_39594,clan_30366,63,33,1
clan_28461,clan_22657,63,33,1
clan_41961,clan_17598,63,33,1
clan_13257,clan_17291,63,33,1
clan_19847,clan_10026,63,33,1
clan_32349,clan_24155,63,33,1
clan_2758,clan_27234,63,33,1
clan_16063,clan_38903,63,33,1
clan_31732,clan_19724,63,33,1
clan_22581,clan_28849,63,33,1
clan_16708,clan_10048,63,33,1
clan_2074,clan_29379,63,33,1
clan_40454,clan_22381,63,33,1
clan_4459,clan_16637,63,33,1
clan_19396,clan_9398,63,33,1
clan_21912,clan_30657,63,33,1
clan_10561,clan_24158,63,33,1
clan_44928,clan_34868,63,33,1
clan_14678,clan_25095,63,33,1
clan_17449,clan_15429,63,33,1
clan_41467,clan_8783,63,33,1
clan_3354,clan_13381,63,33,1
clan_2520,clan_13147,63,33,1
clan_17743,clan_12001,63,33,1
clan_15600,clan_6405,63,33,1
clan_30308,clan_27284,63,33,1
clan_42294,clan_42573,63,33,1
clan_15469,clan_13604,63,33,1
clan_46368,clan_40894,63,33,1
clan_30449,clan_31095,63,33,1
clan_3804,clan_5992,63,33,1
clan_41183,clan_4776,63,33,1
clan_2971,clan_36436,63,33,1
clan_28737,clan_13076,63,33,1
clan_45307,clan_10322,63,33,1
clan_30085,clan_12054,63,33,1
clan_25276,clan_16191,63,33,1
clan_28888,clan_15384,63,33,1
clan_24513,clan_16139,63,33,1
clan_41429,clan_44950,63,33,1
clan_44352,clan_46453,63,33,1
clan_19797,clan_32562,63,33,1
clan_45594,clan_42394,63,33,1
clan_8167,clan_29854,63,33,1
clan_30322,clan_42994,63,33,1
clan_16571,clan_4378,63,33,1
clan_32361,clan_20943,63,33,1
clan_27129,clan_22467,63,33,1
clan_40354,clan_30735,63,33,1
clan_43352,clan_30522,63,33,1
clan_42487,clan_17939,63,33,1
clan_40563,clan_29848,63,33,1
clan_12201,clan_9369,63,33,1
clan_45714,clan_32395,63,33,1
clan_10144,clan_16606,63,33,1
clan_23636,clan_29489,63,33,1
clan_44416,clan_19121,63,34,1
clan_2030,clan_45458,63,34,1
clan_23651,clan_13897,63,34,1
clan_28023,clan_22667,63,34,1
clan_31464,clan_30589,63,34,1
clan_42724,clan_32732,63,34,1
clan_9117,clan_19903,63,34,1
clan_11313,clan_24551,63,34,1
clan_13107,clan_6369,63,34,1
clan_19684,clan_9774,63,34,1
clan_36688,clan_6185,63,34,1
clan_14172,clan_11622,63,34,1
clan_22913,clan_9983,63,34,1
clan_23638,clan_25481,63,35,1
clan_24744,clan_8114,63,35,1
clan_21479,clan_8717,63,35,1
clan_32830,clan_41966,63,35,1
clan_26715,clan_36904,63,35,1
clan_22658,clan_19399,63,35,1
clan_734,clan_48229,63,35,1
clan_38097,clan_30239,63,35,1
clan_23796,clan_34002,63,35,1
clan_32151,clan_25977,63,35,1
clan_40654,clan_34958,63,35,1
clan_24369,clan_14582,63,35,1
clan_5342,clan_11317,63,35,1
clan_29803,clan_41256,63,35,1
clan_32480,clan_23028,63,35,1
clan_9093,clan_16237,63,35,1
clan_7268,clan_5813,63,35,1
clan_43787,clan_32939,63,35,1
clan_47702,clan_44532,63,35,1
clan_44164,clan_43347,63,35,1
clan_46027,clan_37409,63,35,1
clan_23284,clan_26229,63,35,1
clan_44873,clan_35216,63,35,1
clan_32321,clan_33804,63,35,1
clan_40005,clan_15756,63,35,1
clan_16361,clan_37750,63,36,1
clan_19,clan_40828,63,36,1
clan_33417,clan_41448,63,36,1
clan_30619,clan_7645,63,36,1
clan_31799,clan_18999,63,36,1
clan_38403,clan_18506,63,36,1
clan_32869,clan_20010,63,36,1
clan_21353,clan_37486,63,36,1
clan_21913,clan_8162,63,36,1
clan_2483,clan_16933,63,36,1
clan_29531,clan_29408,63,36,1
clan_38030,clan_36419,63,36,1
clan_31310,clan_41110,63,36,1
clan_9971,clan_13375,63,36,1
clan_29789,clan_34296,63,36,1
clan_497,clan_27074,63,36,1
clan_44794,clan_44997,63,36,1
clan_21140,clan_26076,63,36,1
clan_25746,clan_19685,63,36,1
clan_5958,clan_7807,63,36,1
clan_36878,clan_24982,63,36,1
clan_46105,clan_48260,63,36,1
clan_20392,clan_15070,63,36,1
clan_41494,clan_17986,63,36,1
clan_48159,clan_45158,63,36,1
clan_17466,clan_31669,63,36,1
clan_34539,clan_11388,63,36,1
clan_36604,clan_8467,63,36,1
clan_47902,clan_45183,63,36,1
clan_723,clan_44246,63,36,1
clan_43362,clan_23766,63,36,1
clan_3669,clan_3170,63,36,1
clan_43259,clan_38714,63,36,1
clan_33263,clan_4847,63,36,1
clan_9155,clan_6848,63,36,1
clan_41860,clan_552,63,36,1
clan_23014,clan_10076,63,36,1
clan_38914,clan_39118,63,36,1
clan_21707,clan_3095,63,36,1
clan_46122,clan_28429,63,36,1
clan_31980,clan_22278,63,36,1
clan_30231,clan_29103,63,36,1
clan_43451,clan_47069,63,36,1
clan_7922,clan_23398,63,36,1
clan_41129,clan_36715,63,36,1
clan_22200,clan_2973,63,36,1
clan_45746,clan_47370,63,36,1
clan_48099,clan_893,63,36,1
clan_40831,clan_46331,63,36,1
clan_47890,clan_4820,63,36,1
clan_30980,clan_4112,63,36,1
clan_15587,clan_21726,63,36,1
clan_41137,clan_38587,63,36,1
clan_38174,clan_31374,63,36,1
clan_37717,clan_30272,63,36,1
clan_35324,clan_25105,63,36,1
clan_22329,clan_17230,63,36,1
clan_8357,clan_14108,63,36,1
clan_19345,clan_6237,63,36,1
clan_3512,clan_5384,63,36,1
clan_25824,clan_9408,63,36,1
clan_8625,clan_37816,63,36,1
clan_26038,clan_9211,63,36,1
clan_33299,clan_24237,63,36,1
clan_40661,clan_39249,63,36,1
clan_19250,clan_27007,63,36,1
clan_37307,clan_25221,63,36,1
clan_31859,clan_42380,63,36,1
clan_39319,clan_39859,63,36,1
clan_32001,clan_17029,63,36,1
clan_43496,clan_46020,63,36,1
clan_38934,clan_40937,63,36,1
clan_42556,clan_30565,63,36,1
clan_40027,clan_41648,63,36,1
clan_43626,clan_1980,63,36,1
clan_41668,clan_30914,63,36,1
clan_28763,clan_82,63,36,1
clan_6059,clan_45401,63,36,1
clan_43166,clan_36944,63,36,1
clan_37060,clan_19218,63,36,1
clan_39909,clan_22975,63,36,1
clan_12089,clan_10539,63,36,1
clan_34636,clan_5037,63,36,1
clan_566,clan_48420,63,36,1
clan_39124,clan_34876,63,36,1
clan_43404,clan_26819,63,36,1
clan_36814,clan_40303,63,36,1
clan_26601,clan_29266,63,36,1
clan_31946,clan_27014,63,36,1
clan_46752,clan_29879,63,36,1
clan_35710,clan_38857,63,36,1
clan_10563,clan_12186,63,36,1
clan_37626,clan_5103,63,36,1
clan_19826,clan_42788,63,36,1
clan_759,clan_7749,63,36,1
clan_26558,clan_31907,63,36,1
clan_13367,clan_5324,63,36,1
clan_42859,clan_6138,63,36,1
clan_9871,clan_2439,63,36,1
clan_39144,clan_28342,63,36,1
clan_16958,clan_28145,63,36,1
clan_48405,clan_42781,63,36,1
clan_37755,clan_37792,63,36,1
clan_33937,clan_40365,63,36,1
clan_37888,clan_45013,63,36,1
clan_41618,clan_35516,63,36,1
clan_16408,clan_24853,63,36,1
clan_26723,clan_5764,63,36,1
clan_36415,clan_40944,63,36,1
clan_44779,clan_18769,63,36,1
clan_5339,clan_15848,63,36,1
clan_1020,clan_47062,63,36,1
clan_9181,clan_29927,63,36,1
clan_41006,clan_841,63,36,1
clan_30889,clan_26714,63,36,1
clan_43143,clan_5510,63,36,1
clan_42621,clan_27889,63,36,1
clan_20540,clan_11190,63,36,1
clan_46585,clan_12608,63,36,1
clan_9327,clan_20398,63,36,1
clan_44269,clan_38733,63,36,1
clan_39829,clan_4360,63,36,1
clan_16111,clan_10993,63,36,1
clan_17541,clan_21849,63,36,1
clan_15412,clan_13853,63,38,1
clan_35180,clan_26924,63,38,1
clan_47904,clan_47915,63,38,1
clan_40172,clan_1332,63,38,1
clan_24265,clan_34794,63,38,1
clan_43585,clan_1474,63,38,1
clan_33689,clan_29896,63,38,1
clan_33330,clan_23955,63,38,1
clan_36774,clan_1481,63,38,1
clan_31971,clan_3371,63,39,1
clan_8166,clan_8637,63,39,1
clan_36285,clan_3464,63,39,1
clan_46902,clan_32227,63,39,1
clan_42458,clan_25922,63,39,1
clan_36304,clan_37181,63,39,1
clan_6731,clan_7382,63,39,1
clan_21743,clan_30240,63,39,1
clan_40322,clan_111,63,39,1
clan_40350,clan_1268,63,39,1
clan_11684,clan_12855,63,39,1
clan_32128,clan_43197,63,39,1
clan_7150,clan_9426,63,39,1
clan_32261,clan_23271,63,39,1
clan_38045,clan_27529,63,39,1
clan_37107,clan_28057,63,39,1
clan_21866,clan_17560,63,39,1
clan_45677,clan_37256,63,39,1
clan_34247,clan_40981,63,39,1
clan_43988,clan_39378,63,39,1
clan_23304,clan_13490,63,39,1
clan_45121,clan_22166,63,39,1
clan_1156,clan_43807,63,39,1
clan_9521,clan_36363,63,39,1
clan_572,clan_29173,63,39,1
clan_35417,clan_35019,63,39,1
clan_27583,clan_16292,63,39,1
clan_17004,clan_30118,63,39,1
clan_13255,clan_21926,63,39,1
clan_37665,clan_2142,63,39,1
clan_47076,clan_37583,63,39,1
clan_32176,clan_9882,63,39,1
clan_41408,clan_26427,63,39,1
clan_36113,clan_21359,63,39,1
clan_27454,clan_24014,63,39,1
clan_31725,clan_34867,63,39,1
clan_22591,clan_24094,63,39,1
clan_5974,clan_21234,63,39,1
clan_20318,clan_34550,63,39,1
clan_103,clan_851,63,39,1
clan_38085,clan_40470,63,39,1
clan_35082,clan_12458,63,39,1
clan_29091,clan_9736,63,39,1
clan_27727,clan_9212,63,39,1
clan_35140,clan_15622,63,39,1
clan_20511,clan_21555,63,39,1
clan_1235,clan_1641,63,39,1
clan_34195,clan_20608,63,39,1
clan_47417,clan_44991,63,39,1
clan_20339,clan_9097,63,39,1
clan_24415,clan_14503,63,39,1
clan_3979,clan_18092,63,39,1
clan_47531,clan_17617,63,39,1
clan_30034,clan_5241,63,39,1
clan_21122,clan_20606,63,39,1
clan_28515,clan_20609,63,39,1
clan_31586,clan_8161,63,39,1
clan_17100,clan_20603,63,39,1
clan_27741,clan_4314,63,39,1
clan_2284,clan_540,63,39,1
clan_19349,clan_11613,63,39,1
clan_41197,clan_53,63,39,1
clan_41794,clan_5274,63,39,1
clan_37159,clan_27824,63,39,1
clan_35066,clan_28537,63,39,1
clan_21790,clan_26154,63,39,1
clan_8786,clan_6434,63,39,1
clan_35843,clan_9350,63,39,1
clan_104,clan_34287,63,39,1
clan_21532,clan_27828,63,39,1
clan_32437,clan_45916,63,39,1
clan_43861,clan_44363,63,39,1
clan_24438,clan_23448,63,39,1
clan_47390,clan_46619,63,39,1
clan_47548,clan_39704,63,39,1
clan_16749,clan_5873,63,39,1
clan_46510,clan_42327,63,39,1
clan_5076,clan_28600,63,39,1
clan_18280,clan_4711,63,39,1
clan_33909,clan_40978,63,39,1
clan_25591,clan_16261,63,39,1
clan_40091,clan_35696,63,39,1
clan_2664,clan_5854,63,39,1
clan_15091,clan_11949,63,39,1
clan_16197,clan_36315,63,39,1
clan_36018,clan_18478,63,39,1
clan_6792,clan_7246,63,39,1
clan_27544,clan_14746,63,39,1
clan_24168,clan_31080,63,39,1
clan_33269,clan_25995,63,39,1
clan_44431,clan_41375,63,39,1
clan_46541,clan_31724,63,39,1
clan_29815,clan_18740,63,39,1
clan_31503,clan_19789,63,39,1
clan_20573,clan_37096,63,39,1
clan_15948,clan_26534,63,39,1
clan_11644,clan_30111,63,39,1
clan_40645,clan_44353,63,39,1
clan_25514,clan_18996,63,39,1
clan_31278,clan_32166,63,39,1
clan_44707,clan_45682,63,39,1
clan_9122,clan_25273,63,39,1
clan_36704,clan_32462,63,39,1
clan_30219,clan_44418,63,39,1
clan_18810,clan_11160,63,39,1
clan_4673,clan_3857,63,39,1
clan_35359,clan_19254,63,39,1
clan_10246,clan_15439,63,39,1
clan_9297,clan_4896,63,39,1
clan_36425,clan_22148,63,39,1
clan_19332,clan_5113,63,39,1
clan_6691,clan_11448,63,39,1
clan_15405,clan_5725,63,39,1
clan_31078,clan_20881,63,39,1
clan_33042,clan_24787,63,39,1
clan_21864,clan_12565,63,39,1
clan_47830,clan_42157,63,39,1
clan_41270,clan_18146,63,39,1
clan_16393,clan_32272,63,39,1
clan_47722,clan_48414,63,39,1
clan_32762,clan_36700,63,39,1
clan_363,clan_34220,63,39,1
clan_3026,clan_7291,63,39,1
clan_41703,clan_37878,63,39,1
clan_8015,clan_16764,63,39,1
clan_1346,clan_44609,63,39,1
clan_10472,clan_2905,63,39,1
clan_19596,clan_22455,63,39,1
clan_701,clan_35303,63,42,1
clan_32416,clan_5325,63,42,1
clan_1325,clan_48511,63,42,1
clan_32271,clan_37845,63,42,1
clan_34673,clan_44219,63,42,1
clan_36311,clan_36497,63,42,1
clan_46629,clan_46756,63,42,1
clan_39527,clan_44370,63,42,1
clan_27472,clan_42412,63,42,1
clan_43671,clan_653,63,42,1
clan_8022,clan_19843,63,42,1
clan_32615,clan_27871,63,42,1
clan_36887,clan_32761,63,42,1
clan_15491,clan_4346,63,42,1
clan_23127,clan_19086,63,42,1
clan_1090,clan_28332,63,42,1
clan_29427,clan_24950,63,42,1
clan_34082,clan_31831,63,42,1
clan_13515,clan_37585,63,42,1
clan_44053,clan_36162,63,42,1
clan_26722,clan_22176,63,42,1
clan_45920,clan_28789,63,42,1
clan_43668,clan_8509,63,42,1
clan_38996,clan_6340,63,42,1
clan_37383,clan_17408,63,42,1
clan_45636,clan_39587,63,42,1
clan_41692,clan_41492,63,42,1
clan_39512,clan_34992,63,42,1
clan_915,clan_1722,63,42,1
clan_17096,clan_5016,63,42,1
clan_881,clan_45370,63,42,1
clan_10261,clan_9679,63,42,1
clan_1739,clan_46601,63,42,1
clan_44773,clan_44472,63,42,1
clan_38711,clan_6932,63,42,1
clan_32813,clan_11413,63,42,1
clan_42873,clan_19906,63,42,1
clan_28411,clan_20255,63,42,1
clan_37954,clan_40451,63,42,1
clan_43498,clan_18833,63,42,1
clan_36924,clan_35167,63,42,1
clan_39924,clan_43023,63,42,1
clan_44853,clan_13940,63,42,1
clan_897,clan_1231,63,42,1
clan_16978,clan_20373,63,42,1
clan_32528,clan_35783,63,42,1
clan_9505,clan_33371,63,42,1
clan_46888,clan_47453,63,42,1
clan_37487,clan_44629,63,42,1
clan_7839,clan_23589,63,42,1
clan_48266,clan_43973,63,42,1
clan_13616,clan_7817,63,42,1
clan_43042,clan_46835,63,42,1
clan_34063,clan_19373,63,42,1
clan_2110,clan_42726,63,42,1
clan_961,clan_46854,63,42,1
clan_20309,clan_38998,63,42,1
clan_34542,clan_46749,63,42,1
clan_39973,clan_39008,63,44,1
clan_45094,clan_46887,63,44,1
clan_37023,clan_22615,63,45,1
clan_3470,clan_31556,63,45,1
clan_43228,clan_43351,63,45,1
clan_38909,clan_16309,63,45,1
clan_43737,clan_45586,63,45,1
clan_14823,clan_26083,63,45,1
clan_20410,clan_32420,63,45,1
clan_8687,clan_30408,63,45,1
clan_412,clan_43359,63,45,1
clan_2864,clan_5985,63,45,1
clan_41906,clan_21476,63,45,1
clan_38508,clan_38473,63,45,1
clan_34920,clan_18344,63,45,1
clan_35694,clan_21250,63,45,1
clan_1996,clan_2131,63,45,1
clan_23536,clan_41619,63,45,1
clan_63,clan_46729,63,45,1
clan_24902,clan_27778,63,45,1
clan_38019,clan_44060,63,45,1
clan_45546,clan_41078,63,45,1
clan_26926,clan_34596,63,45,1
clan_753,clan_44190,63,45,1
clan_16982,clan_6530,63,45,1
clan_39299,clan_19087,63,45,1
clan_14674,clan_40144,63,45,1
clan_35469,clan_8769,63,45,1
clan_46146,clan_42438,63,45,1
clan_17296,clan_26965,63,45,1
clan_25969,clan_20896,63,45,1
clan_30963,clan_23508,63,45,1
clan_28166,clan_2798,63,45,1
clan_22127,clan_29473,63,45,1
clan_30253,clan_19978,63,45,1
clan_12270,clan_24250,63,45,1
clan_13495,clan_12734,63,45,1
clan_42021,clan_32307,63,45,1
clan_39750,clan_39335,63,45,1
clan_44627,clan_39053,63,45,1
clan_29666,clan_35393,63,45,1
clan_45002,clan_34108,63,45,1
clan_13732,clan_40630,63,45,1
clan_29790,clan_31206,63,45,1
clan_1662,clan_36901,63,45,1
clan_39123,clan_36583,63,45,1
clan_40209,clan_48194,63,45,1
clan_47567,clan_40680,63,45,1
clan_41813,clan_43518,63,45,1
clan_45450,clan_47863,63,45,1
clan_12339,clan_37073,63,45,1
clan_47587,clan_43874,63,45,1
clan_10466,clan_11241,63,45,1
clan_12262,clan_27458,63,45,1
clan_2128,clan_22155,63,45,1
clan_23048,clan_15015,63,45,1
clan_8181,clan_2700,63,45,1
clan_46208,clan_47755,63,45,1
clan_12838,clan_29309,63,45,1
clan_41455,clan_46108,63,45,1
clan_27925,clan_23539,63,45,1
clan_36900,clan_32680,63,45,1
clan_9688,clan_30208,63,45,1
clan_20194,clan_28000,63,45,1
clan_27549,clan_7250,63,45,1
clan_11065,clan_12845,63,45,1
clan_41517,clan_32005,63,45,1
clan_14205,clan_6210,63,45,1
clan_44705,clan_46743,63,45,1
clan_14688,clan_26905,63,45,1
clan_14252,clan_27729,63,45,1
clan_44,clan_47700,63,45,1
clan_42649,clan_39466,63,45,1
clan_2013,clan_12694,63,45,1
clan_16234,clan_2983,63,45,1
clan_14714,clan_19967,63,45,1
clan_46015,clan_45942,63,45,1
clan_46197,clan_1425,63,45,1
clan_39880,clan_35263,63,45,1
clan_12595,clan_19941,63,45,1
clan_36868,clan_41442,63,45,1
clan_43583,clan_32182,63,45,1
clan_17698,clan_18496,63,45,1
clan_1115,clan_48176,63,45,1
clan_45043,clan_31364,63,45,1
clan_25798,clan_32144,63,45,1
clan_46531,clan_47487,63,45,1
clan_45019,clan_46673,63,45,1
clan_2895,clan_21616,63,45,1
clan_47493,clan_38548,63,45,1
clan_10413,clan_32139,63,45,1
clan_1468,clan_2054,63,45,1
clan_32291,clan_29141,63,45,1
clan_38399,clan_39710,63,45,1
clan_21895,clan_17453,63,45,1
clan_30494,clan_20773,63,45,1
clan_20066,clan_28130,63,45,1
clan_44442,clan_42478,63,45,1
clan_39151,clan_36926,63,45,1
clan_31320,clan_7307,63,45,1
clan_38254,clan_20572,63,45,1
clan_40793,clan_30260,63,45,1
clan_16500,clan_15829,63,45,1
clan_25631,clan_32397,63,45,1
clan_38719,clan_18902,63,45,1
clan_32051,clan_3939,63,45,1
clan_36913,clan_36982,63,45,1
clan_1988,clan_32621,63,45,1
clan_42906,clan_16322,63,45,1
clan_28836,clan_15419,63,45,1
clan_10168,clan_16702,63,45,1
clan_34,clan_45684,63,45,1
clan_38943,clan_39000,63,45,1
clan_36207,clan_37718,63,45,1
clan_13664,clan_27877,63,45,1
clan_44079,clan_26089,63,45,1
clan_41409,clan_41398,63,45,1
clan_34589,clan_799,63,45,1
clan_18967,clan_6853,63,45,1
clan_15063,clan_16372,63,45,1
clan_25503,clan_3599,63,45,1
clan_48007,clan_41856,63,45,1
clan_47263,clan_45285,63,45,1
clan_38075,clan_26365,63,45,1
clan_73,clan_1208,63,45,1
clan_15258,clan_6963,63,45,1
clan_26675,clan_3861,63,45,1
clan_42758,clan_29881,63,45,1
clan_23353,clan_22456,63,45,1
clan_24297,clan_24193,63,45,1
clan_40703,clan_36776,63,45,1
clan_31638,clan_21857,63,45,1
clan_2203,clan_45054,63,45,1
clan_33997,clan_18242,63,45,1
clan_18066,clan_8302,63,45,1
clan_11860,clan_3719,63,45,1
clan_34398,clan_16872,63,45,1
clan_11832,clan_21200,63,45,1
clan_48316,clan_46342,63,45,1
clan_27659,clan_28208,63,45,1
clan_15391,clan_44863,63,45,1
clan_48216,clan_18675,63,45,1
clan_32741,clan_15453,63,45,1
clan_34320,clan_4746,63,45,1
clan_42290,clan_41629,63,45,1
clan_2095,clan_1833,63,48,1
clan_45574,clan_970,63,48,1
clan_47322,clan_47428,63,48,1
clan_1553,clan_36417,63,48,1
clan_35193,clan_1286,63,51,1
clan_48426,clan_147,63,54,1
clan_2017,clan_48529,63,72,2
clan_25724,clan_27491,64,9,1
clan_32716,clan_7637,64,11,1
clan_23959,clan_29749,64,12,1
clan_12495,clan_17105,64,15,1
clan_5803,clan_16066,64,17,1
clan_3245,clan_3436,64,17,1
clan_28891,clan_17646,64,19,1
clan_11251,clan_19566,64,19,1
clan_7965,clan_26142,64,19,1
clan_4340,clan_14068,64,19,1
clan_25949,clan_21098,64,20,1
clan_31135,clan_8676,64,21,1
clan_13721,clan_3084,64,23,1
clan_37151,clan_42147,64,23,1
clan_5363,clan_14945,64,23,1
clan_10235,clan_8476,64,23,1
clan_39332,clan_13054,64,24,1
clan_36041,clan_33769,64,24,1
clan_25184,clan_16209,64,24,1
clan_29526,clan_10078,64,25,1
clan_46858,clan_42363,64,25,1
clan_38902,clan_5965,64,25,1
clan_13645,clan_7506,64,25,1
clan_2968,clan_17983,64,25,1
clan_17258,clan_20922,64,25,1
clan_34364,clan_16884,64,25,1
clan_9427,clan_4399,64,25,1
clan_6934,clan_30246,64,25,1
clan_12380,clan_4486,64,26,1
clan_47779,clan_47750,64,26,1
clan_5004,clan_16548,64,26,1
clan_27439,clan_11779,64,26,1
clan_47278,clan_30443,64,26,1
clan_46815,clan_22231,64,27,1
clan_14457,clan_13008,64,27,1
clan_18123,clan_9595,64,27,1
clan_41434,clan_41421,64,27,1
clan_14564,clan_2397,64,27,1
clan_15929,clan_33620,64,27,1
clan_29281,clan_8611,64,27,1
clan_17270,clan_4528,64,27,1
clan_4015,clan_28842,64,27,1
clan_28113,clan_19699,64,28,1
clan_46062,clan_46725,64,28,1
clan_29596,clan_26676,64,28,1
clan_20314,clan_11976,64,29,1
clan_12548,clan_19239,64,29,1
clan_27033,clan_14209,64,30,1
clan_10774,clan_25306,64,31,1
clan_38651,clan_6209,64,32,1
clan_35217,clan_18055,64,33,1
clan_27586,clan_18993,64,33,1
clan_27621,clan_26489,64,33,1
clan_14742,clan_18337,64,35,1
clan_9731,clan_9920,64,39,1
clan_3263,clan_37735,64,42,1
clan_47988,clan_1867,64,42,1
clan_48559,clan_1700,64,48,1
clan_1217,clan_1410,64,51,1
clan_1029,clan_684,64,57,1
clan_1245,clan_2189,64,57,1
clan_9655,clan_3648,65,13,1
clan_17947,clan_6693,65,13,1
clan_8151,clan_3462,65,14,1
clan_22769,clan_10587,65,15,1
clan_35820,clan_36778,65,16,1
clan_29517,clan_16330,65,17,1
clan_19516,clan_19312,65,18,1
clan_19144,clan_26129,65,18,1
clan_15385,clan_15145,65,18,1
clan_37128,clan_43020,65,19,1
clan_12569,clan_3425,65,20,1
clan_41088,clan_5686,65,20,1
clan_34833,clan_40164,65,20,1
clan_2297,clan_29156,65,21,1
clan_44062,clan_16659,65,21,1
clan_40386,clan_4084,65,21,1
clan_14440,clan_6756,65,21,1
clan_26201,clan_14038,65,22,1
clan_12085,clan_20498,65,22,1
clan_23217,clan_2358,65,23,1
clan_32531,clan_25222,65,23,1
clan_10289,clan_14219,65,23,1
clan_24699,clan_32253,65,23,1
clan_38272,clan_1879,65,23,1
clan_32548,clan_8851,65,24,1
clan_42966,clan_35514,65,24,1
clan_39128,clan_7399,65,24,1
clan_47336,clan_34360,65,24,1
clan_23773,clan_27445,65,24,1
clan_29687,clan_4922,65,24,1
clan_20169,clan_40291,65,24,1
clan_17865,clan_8868,65,24,1
clan_19116,clan_13271,65,24,1
clan_38870,clan_43749,65,24,1
clan_48122,clan_45696,65,24,1
clan_27486,clan_39031,65,24,1
clan_23053,clan_22660,65,24,1
clan_30107,clan_8342,65,25,1
clan_32120,clan_6444,65,26,1
clan_21356,clan_16883,65,26,1
clan_31430,clan_35475,65,26,1
clan_28730,clan_12363,65,26,1
clan_1215,clan_43813,65,26,1
clan_23862,clan_6535,65,26,1
clan_34726,clan_10835,65,26,1
